hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
GCF_045586155.1|NZ_CP169050.1|NZ_CP169050.1_1657	clust_rep_seq	11082	489	GAPS1__GAPS1	4.4999999999999996e-151	503.4	0.941	0.996	1	487
GCF_045689275.1|NZ_CP137092.1|NZ_CP137092.1_800	clust_rep_seq	11086	414	DS-34__DS-34B	1.4e-88	296.8	0.963	0.761	99	413
GCF_050920685.1|NZ_CP138328.1|NZ_CP138328.1_1191	clust_rep_seq	11115	162	PD-Lambda-3__PD-Lambda-3_A	9e-43	145.3	0.906	0.914	14	161
GCF_050920685.1|NZ_CP138328.1|NZ_CP138328.1_1203	clust_rep_seq	11119	478	SEFIR__bSEFIR	4.1999999999999994e-125	418.2	0.845	0.994	3	477
GCF_050920685.1|NZ_CP138328.1|NZ_CP138328.1_1260	clust_rep_seq	11129	160	Lugos__Lugos	3.2999999999999996e-22	78.1	0.812	0.919	1	147
GCF_050920685.1|NZ_CP138328.1|NZ_CP138328.1_1273	clust_rep_seq	11132	217	Dag__Dag14	7.199999999999999e-33	113.8	0.784	0.843	18	200
GCF_051046905.1|NZ_CP095332.1|NZ_CP095332.1_628	clust_rep_seq	11138	290	Lamassu__LmuA_SMEK	2.6e-21	76.0	0.585	0.61	1	177
GCF_051046905.1|NZ_CP095332.1|NZ_CP095332.1_628	clust_rep_seq	11138	290	DS-27__DS-27	1.9e-79	266.6	0.984	0.993	1	288
GCF_051131115.1|NZ_CP150876.1|NZ_CP150876.1_1787	clust_rep_seq	11168	176	DS-5__DS-5A	2e-64	215.7	0.97	0.92	14	175
GCF_051131125.1|NZ_CP150869.1|NZ_CP150869.1_1187	clust_rep_seq	11186	380	FS_HsdR_like__HdrR	4.8e-46	157.0	0.939	0.921	16	365
GCF_051131125.1|NZ_CP150869.1|NZ_CP150869.1_1187	clust_rep_seq	11186	380	HEC-08__HEC-08	3.3e-88	295.6	0.964	0.942	10	367
GCF_051131125.1|NZ_CP150869.1|NZ_CP150869.1_1187	clust_rep_seq	11186	380	DS-38__DS-38	3.3e-97	325.1	0.988	0.95	8	368
GCF_057368475.1|NZ_CM170643.1|NZ_CM170643.1_914	clust_rep_seq	11217	158	Esos__VCA0450	5.1e-32	111.3	0.438	0.88	4	142
GCF_057368475.1|NZ_CM170643.1|NZ_CM170643.1_920	clust_rep_seq	11218	198	Aristaios__Aristaios	6.3e-33	114.2	0.43	0.864	27	197
GCF_057368525.1|NZ_CM170646.1|NZ_CM170646.1_1383	clust_rep_seq	11244	178	Dag__Dag10	4.0000000000000005e-65	220.3	0.43	0.989	1	176
GCF_057368585.1|NZ_CM170655.1|NZ_CM170655.1_951	clust_rep_seq	11265	301	AbiT__AbiTi	8.4e-10	38.1	0.701	0.419	172	297
GCF_057368585.1|NZ_CM170655.1|NZ_CM170655.1_951	clust_rep_seq	11265	301	AbiT__AbiTii	1.3e-67	227.3	0.968	0.704	1	212
GCF_057368585.1|NZ_CM170655.1|NZ_CM170655.1_955	clust_rep_seq	11269	252	CBASS__Effector_TIR	2.7e-31	108.3	0.442	0.599	2	152
GCF_057368585.1|NZ_CM170655.1|NZ_CM170655.1_960	clust_rep_seq	11270	252	CBASS__Effector_TIR	1.4e-37	129.0	0.497	0.655	1	165
GCF_057368635.1|NZ_CM170659.1|NZ_CM170659.1_947	clust_rep_seq	11276	290	Aristaios__Aristaios	3.8e-24	85.3	0.573	0.914	13	277
GCF_964198015.1|NZ_OZ078861.1|NZ_OZ078861.1_1454	clust_rep_seq	11312	257	RM_Type_IV__Type_IV_05	1.9000000000000002e-20	73.5	0.645	0.665	86	256
GCF_000039765.1|NC_004459.3|NC_004459.3_2234	clust_rep_seq	11365	214	Dag__Dag14	8.3e-70	234.5	0.991	0.991	1	212
GCF_000328405.1|NC_019955.1|NC_019955.1_2879	clust_rep_seq	11388	713	Pif__PifA	1.7999999999999998e-33	115.4	0.467	0.449	28	347
GCF_000354175.2|NC_022349.1|NC_022349.1_799	clust_rep_seq	11393	287	Resolvase_Schlafen__Resolvase_Schlafen	1.6e-66	224.6	0.727	0.986	2	284
GCF_023169625.1|NZ_AP023187.1|NZ_AP023187.1_1982	clust_rep_seq	11431	221	Hachiman_II__HamC	1.3e-24	87.0	0.873	0.914	3	204
GCF_023169625.1|NZ_AP023187.1|NZ_AP023187.1_1985	clust_rep_seq	11432	443	PD-T7-5__PD-T7-5	7.8e-50	169.2	0.837	0.693	110	416
GCF_023169625.1|NZ_AP023187.1|NZ_AP023187.1_1985	clust_rep_seq	11432	443	PD-T7-1__PD-T7-1	1.6e-153	511.2	0.978	0.986	2	438
GCF_023206035.1|NZ_CP065207.1|NZ_CP065207.1_1120	clust_rep_seq	11451	280	PD-T4-7__PD-T4-7	1.0999999999999999e-44	152.3	0.809	0.882	17	263
GCF_023716545.1|NZ_CP071845.1|NZ_CP071845.1_1306	clust_rep_seq	11484	144	VP1839__VP1839	3.5e-16	58.8	0.704	0.931	2	135
GCF_000568495.1|NZ_CP007004.1|NZ_CP007004.1_1344	clust_rep_seq	11503	297	Paris_I__AriB_DUF4435_I	3.9e-21	75.7	0.733	0.747	14	235
GCF_000568495.1|NZ_CP007004.1|NZ_CP007004.1_1344	clust_rep_seq	11503	297	Paris_II__AriB_DUF4435_II	2.8e-33	115.6	0.831	0.909	25	294
GCF_000568495.1|NZ_CP007004.1|NZ_CP007004.1_1345	clust_rep_seq	11504	368	Retron_I_A__ATPase_TypeIA	3.6e-27	95.2	0.702	0.986	2	364
GCF_000568495.1|NZ_CP007004.1|NZ_CP007004.1_1345	clust_rep_seq	11504	368	Septu__PtuA	2.2e-32	112.9	0.729	0.967	2	357
GCF_000568495.1|NZ_CP007004.1|NZ_CP007004.1_1345	clust_rep_seq	11504	368	Paris_II__AriA_AAA21	1.4999999999999999e-53	182.1	0.836	0.989	3	366
GCF_000568495.1|NZ_CP007004.1|NZ_CP007004.1_1345	clust_rep_seq	11504	368	Paris_I__AriA_AAA15	5.499999999999999e-54	183.8	0.915	0.989	3	366
GCF_000772105.1|NZ_CP009356.1|NZ_CP009356.1_109	clust_rep_seq	11581	219	Ambrosia__AbrD	4.7e-14	52.1	0.728	0.653	46	188
GCF_000772105.1|NZ_CP009356.1|NZ_CP009356.1_109	clust_rep_seq	11581	219	Retron_I_A__HNH_TIGR02646	4.9e-28	97.9	0.855	0.932	1	204
GCF_000772105.1|NZ_CP009356.1|NZ_CP009356.1_109	clust_rep_seq	11581	219	Septu__PtuB	1.5e-37	129.5	0.86	0.932	1	204
GCF_000772105.1|NZ_CP009356.1|NZ_CP009356.1_110	clust_rep_seq	11582	417	Paris_II__AriA_AAA21	1.9e-33	115.9	0.844	0.779	2	326
GCF_000772105.1|NZ_CP009356.1|NZ_CP009356.1_110	clust_rep_seq	11582	417	Septu__PtuA	1.3999999999999998e-60	205.9	0.922	0.957	1	399
GCF_000772105.1|NZ_CP009356.1|NZ_CP009356.1_111	clust_rep_seq	11583	267	Aristaios__Aristaios	2.5e-46	158.2	0.626	0.903	10	250
GCF_000786425.1|NZ_LK021129.1|NZ_LK021129.1_399	clust_rep_seq	11588	354	PD-T2-1__PD-T2-1B	2.5999999999999997e-47	161.1	0.989	0.992	2	352
GCF_000788715.2|NZ_CP012997.1|NZ_CP012997.1_828	clust_rep_seq	11594	262	Kongming__KomC	2e-142	472.9	0.985	0.996	1	261
GCF_000788715.2|NZ_CP012997.1|NZ_CP012997.1_831	clust_rep_seq	11595	178	Kongming__KomB	1.4e-88	295.0	0.924	0.955	1	170
GCF_001636035.1|NZ_CP011406.1|NZ_CP011406.1_1863	clust_rep_seq	11641	243	Aristaios__Aristaios	3e-56	190.8	0.629	0.992	2	242
GCF_001636035.1|NZ_CP011406.1|NZ_CP011406.1_1867	clust_rep_seq	11642	290	Aristaios__Aristaios	3.1e-47	161.2	0.614	0.976	5	287
GCF_001675245.1|NZ_CP012739.1|NZ_CP012739.1_1361	clust_rep_seq	11677	246	Aristaios__Aristaios	4.9e-21	75.1	0.573	0.902	6	227
GCF_001682175.1|NZ_CP011884.1|NZ_CP011884.1_1190	clust_rep_seq	11699	262	Aristaios__Aristaios	2.3e-56	191.2	0.604	0.981	2	258
GCF_002906475.1|NZ_CP026321.1|NZ_CP026321.1_1199	clust_rep_seq	11708	586	Retron_I_A__ATPase_TypeIA	1.9e-10	40.0	0.715	0.695	1	407
GCF_002906475.1|NZ_CP026321.1|NZ_CP026321.1_1199	clust_rep_seq	11708	586	Septu__PtuA	3.7e-21	76.0	0.761	0.695	1	407
GCF_002906475.1|NZ_CP026321.1|NZ_CP026321.1_1199	clust_rep_seq	11708	586	Gabija__GajA	2.6e-49	168.1	0.761	0.877	1	514
GCF_002953335.1|NZ_CP014094.1|NZ_CP014094.1_1564	clust_rep_seq	11735	176	Retron_IX__HEPN	1.8e-07	30.9	0.795	0.54	30	124
GCF_002953335.1|NZ_CP014094.1|NZ_CP014094.1_1644	clust_rep_seq	11758	193	VP1839__VP1839	2.3e-32	111.5	0.871	0.824	22	180
GCF_003047125.1|NZ_CP017635.1|NZ_CP017635.1_644	clust_rep_seq	11776	150	PhiR47.1_PanTA__PanA	6.2e-39	132.9	0.73	0.987	2	149
GCF_009665195.1|NZ_CP035683.1|NZ_CP035683.1_63	clust_rep_seq	11848	294	AbiT__AbiTii	1.4e-64	217.4	0.954	0.714	1	210
GCF_009665195.1|NZ_CP035683.1|NZ_CP035683.1_69	clust_rep_seq	11852	209	PD-T4-10__PD-T4-10_B	2.3e-17	63.1	0.546	0.947	11	208
GCF_009665195.1|NZ_CP035683.1|NZ_CP035683.1_95	clust_rep_seq	11857	301	AbiT__AbiTii	2.2e-15	56.5	0.724	0.538	16	177
GCF_009665275.1|NZ_CP035689.1|NZ_CP035689.1_507	clust_rep_seq	11892	306	PD-T4-1__PD-T4-1	4.4e-74	249.1	0.696	0.971	4	300
GCF_009938205.1|NZ_AP019654.1|NZ_AP019654.1_1302	clust_rep_seq	11906	256	Dag__Dag5	1.8e-46	158.3	0.981	0.938	16	255
GCF_010587385.1|NZ_CP047476.1|NZ_CP047476.1_1374	clust_rep_seq	11909	329	Rugutis__Rugutis	2.2e-65	220.8	0.789	0.93	12	317
GCF_011212705.1|NZ_CP048693.1|NZ_CP048693.1_2656	clust_rep_seq	11922	137	FS_HEPN_TM__TM	0.00027	20.2	0.484	0.715	10	107
GCF_013357685.1|NZ_CP053803.1|NZ_CP053803.1_496	clust_rep_seq	11976	330	DS-34__DS-34B	3.6e-102	341.4	0.985	0.967	3	321
GCF_013357685.1|NZ_CP053803.1|NZ_CP053803.1_500	clust_rep_seq	11977	152	RM_Type_II__Type_II_REase02	3.6e-13	49.6	0.668	0.921	9	148
GCF_013357685.1|NZ_CP053803.1|NZ_CP053803.1_508	clust_rep_seq	11978	138	Lugos__Lugos	9.300000000000001e-26	89.6	0.794	0.971	1	134
GCF_013357765.1|NZ_CP053809.1|NZ_CP053809.1_303	clust_rep_seq	11988	104	PhiR47.1_PanTA__PanT	4.1e-17	61.5	0.645	0.788	23	104
GCF_013357765.1|NZ_CP053809.1|NZ_CP053809.1_304	clust_rep_seq	11989	167	PhiR47.1_PanTA__PanA	4.3e-53	179.1	0.775	0.946	5	162
GCF_013357765.1|NZ_CP053809.1|NZ_CP053809.1_322	clust_rep_seq	11993	348	Menshen__NsnA	3.9999999999999995e-33	114.6	0.517	0.58	4	205
GCF_023277445.1|NZ_CP080238.1|NZ_CP080238.1_220	clust_rep_seq	12032	235	Aristaios__Aristaios	1.9999999999999999e-22	79.6	0.564	0.97	2	229
GCF_023277445.1|NZ_CP080238.1|NZ_CP080238.1_226	clust_rep_seq	12036	294	AbiH__AbiH	5.6e-61	206.3	0.996	0.874	5	261
GCF_023503985.1|NZ_CP097293.1|NZ_CP097293.1_1769	clust_rep_seq	12057	402	Retron_VII_2__DUF3800	3.2e-13	49.8	0.981	0.719	37	325
GCF_023716545.1|NZ_CP071845.1|NZ_CP071845.1_1191	clust_rep_seq	12070	249	DS-24__DS-24	1.4e-78	263.9	0.595	0.643	88	247
GCF_024442215.1|NZ_CP050476.1|NZ_CP050476.1_1781	clust_rep_seq	12120	220	Aristaios__Aristaios	2.5000000000000002e-20	72.7	0.53	0.914	1	201
GCF_024442235.1|NZ_CP050479.1|NZ_CP050479.1_621	clust_rep_seq	12131	391	RM_Type_II__Type_II_REase09	0.00025	21.0	0.485	0.529	43	249
GCF_024442235.1|NZ_CP050479.1|NZ_CP050479.1_621	clust_rep_seq	12131	391	Menshen__NsnA	2.7000000000000004e-32	111.9	0.621	0.637	31	279
GCF_025917745.1|NZ_CP097873.1|NZ_CP097873.1_1186	clust_rep_seq	12158	304	VP1826__VP1826	1.6e-72	244.7	0.711	0.941	1	286
GCF_025917745.1|NZ_CP097873.1|NZ_CP097873.1_1189	clust_rep_seq	12159	257	Dag__Dag16	4.9e-95	317.2	0.981	0.992	2	256
GCF_025917745.1|NZ_CP097873.1|NZ_CP097873.1_1209	clust_rep_seq	12163	267	Aristaios__Aristaios	8.4e-29	100.6	0.564	0.97	6	264
GCF_033803245.2|NZ_CP184809.1|NZ_CP184809.1_100	clust_rep_seq	12212	240	Shedu__SduA	6.7e-32	111.0	0.532	0.804	42	234
GCF_033947405.2|NZ_CP098022.1|NZ_CP098022.1_1140	clust_rep_seq	12222	414	DS-34__DS-34B	2.3000000000000002e-74	250.0	0.933	0.742	106	412
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1067	clust_rep_seq	12223	614	Paris_II__AriA_AAA21	8.3e-15	54.5	0.846	0.622	1	382
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1067	clust_rep_seq	12223	614	Gabija__GajA	2.4e-29	102.1	0.588	0.629	1	386
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1068	clust_rep_seq	12224	273	Aristaios__Aristaios	1.8e-24	86.4	0.592	0.956	3	263
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1070	clust_rep_seq	12225	147	Lugos__Lugos	1.6e-36	124.6	0.812	0.925	1	136
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1072	clust_rep_seq	12226	268	CBASS__Endonuc_small	1e-08	34.7	0.469	0.429	4	118
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1072	clust_rep_seq	12226	268	PD_DExK_I_II_III_IV_V_VI_5	1.1000000000000001e-20	73.0	0.906	0.437	4	120
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1125	clust_rep_seq	12237	290	CBASS__Endonuc_small	8.300000000000001e-20	71.0	0.469	0.39	10	122
GCF_034428235.1|NZ_CP140102.1|NZ_CP140102.1_1125	clust_rep_seq	12237	290	PD_DExK_I_II_III_IV_V_VI_5	3.2e-33	113.5	0.945	0.414	2	121
GCF_036351935.1|NZ_CP143559.1|NZ_CP143559.1_1275	clust_rep_seq	12283	289	CBASS__Cyclase_SMODS	1.8e-09	37.6	0.982	0.536	4	158
GCF_036351935.1|NZ_CP143559.1|NZ_CP143559.1_1275	clust_rep_seq	12283	289	CBASS__Cyclase_II	2.4e-14	52.7	0.79	0.851	4	249
GCF_036351935.1|NZ_CP143559.1|NZ_CP143559.1_1276	clust_rep_seq	12284	268	CBASS__4TM_new	1.8e-16	59.9	0.918	0.933	15	264
GCF_046532695.1|NZ_CP151938.1|NZ_CP151938.1_1086	clust_rep_seq	12319	260	AbiAlpha__AbiAlpha	1.9e-15	56.9	0.741	0.581	70	220
GCF_046532695.1|NZ_CP151938.1|NZ_CP151938.1_1112	clust_rep_seq	12327	145	Lugos__Lugos	9.8e-33	112.3	0.838	0.979	1	142
GCF_046850195.1|NZ_CP133986.1|NZ_CP133986.1_930	clust_rep_seq	12360	293	Aristaios__Aristaios	2.2999999999999997e-51	174.8	0.607	0.829	3	245
GCF_049315005.1|NZ_CP186026.1|NZ_CP186026.1_770	clust_rep_seq	12373	243	Aristaios__Aristaios	6.1e-58	196.3	0.614	0.967	7	241
GCF_049315005.1|NZ_CP186026.1|NZ_CP186026.1_776	clust_rep_seq	12374	209	Aristaios__Aristaios	1.7e-18	66.7	0.592	0.943	7	203
GCF_049816615.1|NZ_CP187442.1|NZ_CP187442.1_1943	clust_rep_seq	12393	60	PD-T2-1__PD-T2-1A	2.1e-16	60.1	0.756	0.983	1	59
GCF_056135565.1|NZ_CM148681.1|NZ_CM148681.1_1275	clust_rep_seq	12405	159	Esos__VCA0450	1.1e-19	70.7	0.402	0.912	9	153
GCF_056135565.1|NZ_CM148681.1|NZ_CM148681.1_1282	clust_rep_seq	12407	118	AbiAlpha__AbiAlpha	1.1e-07	31.6	0.549	0.814	1	96
GCF_056674835.1|NZ_CM155225.1|NZ_CM155225.1_1223	clust_rep_seq	12417	378	PD-T7-1__PD-T7-1	8.3e-36	123.1	0.705	0.873	1	330
GCF_056674835.1|NZ_CM155225.1|NZ_CM155225.1_1223	clust_rep_seq	12417	378	PD-T7-5__PD-T7-5	2.1e-90	302.7	0.871	0.886	1	335
GCF_056824445.1|NZ_CP103957.1|NZ_CP103957.1_1664	clust_rep_seq	12429	157	Sirona__VCA0356	1.7e-16	59.9	0.534	0.904	3	144
GCF_056824445.1|NZ_CP103957.1|NZ_CP103957.1_1671	clust_rep_seq	12434	236	Aristaios__Aristaios	1.4e-35	122.8	0.601	0.983	3	234
GCF_057368435.1|NZ_CM170639.1|NZ_CM170639.1_1105	clust_rep_seq	12462	320	AbiC__AbiC	2.3e-06	26.6	0.588	0.578	59	243
GCF_060301545.1|NZ_CM190977.1|NZ_CM190977.1_1274	clust_rep_seq	12508	257	Sirona__VCA0356	5.5e-69	232.1	0.931	0.992	2	256
GCF_060301545.1|NZ_CM190977.1|NZ_CM190977.1_1296	clust_rep_seq	12510	253	AbiG__AbiGi	9.3e-44	149.4	0.833	0.897	27	253
GCF_905175335.1|NZ_HG992751.1|NZ_HG992751.1_1495	clust_rep_seq	12520	251	Pycsar__AG_cyclase	1.8e-49	168.2	0.664	0.813	13	216
GCF_905175335.1|NZ_HG992751.1|NZ_HG992751.1_1496	clust_rep_seq	12521	171	CBASS__2TM_5	3.1e-27	94.8	0.919	0.959	3	166
GCF_905175335.1|NZ_HG992751.1|NZ_HG992751.1_1509	clust_rep_seq	12525	449	Pif__PifA	2.6e-11	42.1	0.453	0.788	20	373
GCF_905175335.1|NZ_HG992751.1|NZ_HG992751.1_1524	clust_rep_seq	12528	133	Lugos__Lugos	2.4e-23	81.8	0.781	0.97	2	130
GCF_905175335.1|NZ_HG992751.1|NZ_HG992751.1_1537	clust_rep_seq	12532	281	Aristaios__Aristaios	3.2e-51	174.3	0.595	0.986	2	278
GCF_905175355.1|NZ_HG992742.1|NZ_HG992742.1_1416	clust_rep_seq	12543	251	Aristaios__Aristaios	1.1e-35	123.2	0.427	0.813	38	241
GCF_948151475.1|NZ_OX411212.1|NZ_OX411212.1_1265	clust_rep_seq	12547	246	AbiG__AbiGi	8.399999999999999e-41	139.7	0.913	0.98	6	246
GCF_948151475.1|NZ_OX411212.1|NZ_OX411212.1_1325	clust_rep_seq	12559	356	Shedu__SduA	5e-46	157.5	0.763	0.86	42	347
GCF_948151475.1|NZ_OX411212.1|NZ_OX411212.1_1339	clust_rep_seq	12561	393	Rugutis__Rugutis	2.7e-96	322.6	0.853	0.893	23	373
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_356	clust_rep_seq	12566	188	AbiA_small__AbiA_SLATT	8e-09	35.0	0.817	0.878	2	166
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_356	clust_rep_seq	12566	188	DRT9__SLATT	9.9e-12	44.1	0.798	0.904	2	171
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_356	clust_rep_seq	12566	188	AbiA_small__SLATT	4.8e-18	65.0	0.885	0.941	1	177
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_356	clust_rep_seq	12566	188	DRT_3__SLATT	4e-43	146.5	0.885	0.984	2	186
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_376	clust_rep_seq	12569	369	PD-T7-1__PD-T7-1	3.8e-30	104.5	0.696	0.873	9	330
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_376	clust_rep_seq	12569	369	PD-T7-5__PD-T7-5	5.4e-92	308.0	0.905	0.935	2	346
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_390	clust_rep_seq	12575	354	CapRel__CapRel	1.8e-81	273.7	0.976	0.977	1	346
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_430	clust_rep_seq	12590	408	Shedu__SduA	3.9e-21	75.6	0.487	0.422	232	403
GCF_964264695.1|NZ_OZ183474.1|NZ_OZ183474.1_437	clust_rep_seq	12592	243	CBASS__Effector_TIR	9.3e-37	126.3	0.43	0.609	2	149
GCF_023716605.1|NZ_CP071852.1|NZ_CP071852.1_1954	clust_rep_seq	12611	317	Abi2__Abi_2	2.7e-40	138.1	0.994	0.637	38	239
GCF_023716605.1|NZ_CP071852.1|NZ_CP071852.1_1954	clust_rep_seq	12611	317	AbiD__AbiD	3.7000000000000002e-62	210.1	0.916	0.968	4	310
GCF_023716665.1|NZ_CP071860.1|NZ_CP071860.1_925	clust_rep_seq	12635	373	Shedu__SduA	1.5999999999999998e-53	182.1	0.758	0.753	92	372
GCF_023983475.1|NZ_CP092713.1|NZ_CP092713.1_946	clust_rep_seq	12658	416	pAgo__GbbAgaS	2.3e-05	23.0	0.574	0.495	15	220
GCF_023983475.1|NZ_CP092713.1|NZ_CP092713.1_954	clust_rep_seq	12662	275	Thoeris__ThsA_MacroTM	3.9e-77	258.9	0.95	0.978	5	273
GCF_023983475.1|NZ_CP092713.1|NZ_CP092713.1_955	clust_rep_seq	12663	188	Thoeris__ThsB_3	1.0999999999999999e-53	181.1	0.994	0.995	1	187
GCF_023983475.1|NZ_CP092713.1|NZ_CP092713.1_968	clust_rep_seq	12667	66	PD-T2-1__PD-T2-1A	4.2e-11	43.1	0.826	0.985	1	65
GCF_024347075.1|NZ_AP024901.1|NZ_AP024901.1_191	clust_rep_seq	12685	257	Gao_Her_DUF__DUF4297	1.7e-26	92.7	0.641	0.981	1	252
GCF_025917705.1|NZ_CP097355.1|NZ_CP097355.1_1736	clust_rep_seq	12704	193	AbiV__AbiV	1.1e-07	31.5	0.687	0.741	12	154
GCF_025917705.1|NZ_CP097355.1|NZ_CP097355.1_1744	clust_rep_seq	12706	256	Aristaios__Aristaios	1.3e-53	182.1	0.607	0.957	9	253
GCF_026013235.1|NZ_CP110189.1|NZ_CP110189.1_878	clust_rep_seq	12734	187	Retron_VII_2__DUF3800	1.8e-05	24.8	0.481	0.765	29	171
GCF_026651645.1|NZ_CP033457.1|NZ_CP033457.1_483	clust_rep_seq	12742	272	Dag__Dag13	6.099999999999999e-103	344.4	0.693	0.996	1	271
GCF_026651645.1|NZ_CP033457.1|NZ_CP033457.1_511	clust_rep_seq	12747	498	RT_I_II_III_IV_V_VI_1	3.2e-30	104.6	0.727	0.42	72	280
GCF_026651645.1|NZ_CP033457.1|NZ_CP033457.1_511	clust_rep_seq	12747	498	DRT9__DRT9	3.9e-219	728.0	1.0	0.994	3	497
GCF_027286325.1|NZ_CP114588.1|NZ_CP114588.1_1517	clust_rep_seq	12758	302	mEp332_T2SS_GspM__T2SS_GspM	2.4e-36	125.0	0.985	0.997	1	301
GCF_027924725.1|NZ_AP027045.1|NZ_AP027045.1_1872	clust_rep_seq	12786	267	Aristaios__Aristaios	3.6000000000000002e-56	190.5	0.623	0.944	3	254
GCF_028885545.1|NZ_CP118530.1|NZ_CP118530.1_1235	clust_rep_seq	12796	163	Esos__VCA0450	1.3000000000000001e-20	73.8	0.42	0.859	11	150
GCF_049384865.1|NZ_JAIWIW010000001.1|NZ_JAIWIW010000001.1_1355	clust_rep_seq	12806	288	Aristaios__Aristaios	4.0999999999999995e-22	78.6	0.573	0.917	9	272
GCF_049816175.1|NZ_CP187434.1|NZ_CP187434.1_1286	clust_rep_seq	12809	459	Shedu__SduA	1.8999999999999997e-51	175.3	0.648	0.586	184	452
GCF_049816605.1|NZ_CP187437.1|NZ_CP187437.1_1695	clust_rep_seq	12817	183	VP1839__VP1839	1.1e-24	86.5	0.887	0.918	8	175
GCF_050507685.1|NZ_CP191479.1|NZ_CP191479.1_1443	clust_rep_seq	12827	585	Gao_Ape__ApeA	4.5e-09	34.9	0.968	0.966	7	571
GCF_050507685.1|NZ_CP191479.1|NZ_CP191479.1_2042	clust_rep_seq	12839	221	PD_DExK_I_II_III_IV_V_VI_5	2.7000000000000004e-26	91.1	0.646	0.376	1	83
GCF_051132235.1|NZ_CP072677.1|NZ_CP072677.1_1719	clust_rep_seq	12843	259	Aristaios__Aristaios	9.9e-16	57.6	0.53	0.965	1	250
GCF_051132235.1|NZ_CP072677.1|NZ_CP072677.1_1748	clust_rep_seq	12847	113	VP1839__VP1839	3.2e-15	55.6	0.511	0.894	4	104
GCF_051132235.1|NZ_CP072677.1|NZ_CP072677.1_1777	clust_rep_seq	12857	303	PD-T4-7__PD-T4-7	4.8e-42	143.6	0.827	0.842	38	292
GCF_057439695.1|NZ_CM171984.1|NZ_CM171984.1_1181	clust_rep_seq	12908	280	Aristaios__Aristaios	2.8999999999999998e-52	177.7	0.614	0.964	3	272
GCF_057439825.1|NZ_CM171998.1|NZ_CM171998.1_1273	clust_rep_seq	12925	223	Sirona__VCA0356	8.1e-82	274.2	0.787	0.982	1	219
GCF_057439825.1|NZ_CM171998.1|NZ_CM171998.1_1296	clust_rep_seq	12928	335	FS_GIY_YIG__GIY_YIG	1.9e-161	536.3	0.991	0.991	3	334
GCF_057730815.1|NZ_CM173199.1|NZ_CM173199.1_940	clust_rep_seq	12950	536	Paris_II__AriA_AAA21	2.4000000000000002e-20	72.8	0.786	0.623	25	358
GCF_057730815.1|NZ_CM173199.1|NZ_CM173199.1_940	clust_rep_seq	12950	536	Gabija__GajA	1.4e-23	83.1	0.429	0.47	251	502
GCF_057730815.1|NZ_CM173199.1|NZ_CM173199.1_941	clust_rep_seq	12951	258	AbiAlpha__AbiAlpha	2.9e-10	39.9	0.705	0.5	55	183
GCF_057730825.1|NZ_CM173203.1|NZ_CM173203.1_108	clust_rep_seq	12984	200	Panoptes__OptE	2.2e-05	23.9	0.471	0.5	62	161
GCF_057730825.1|NZ_CM173203.1|NZ_CM173203.1_108	clust_rep_seq	12984	200	CBASS__2TM_Gros	1.1e-25	90.6	0.676	0.99	1	198
GCF_057730825.1|NZ_CM173203.1|NZ_CM173203.1_108	clust_rep_seq	12984	200	CBASS__Effector_2TM_S_2TMBeta	3.9e-48	163.0	0.983	0.88	19	194
GCF_057730825.1|NZ_CM173203.1|NZ_CM173203.1_109	clust_rep_seq	12985	367	CBASS__Cyclase_new	9e-127	422.5	0.992	0.995	2	366
GCF_001995825.2|NZ_CP065151.1|NZ_CP065151.1_1313	clust_rep_seq	13015	246	SEFIR__bSEFIR	5.7e-83	279.4	0.539	0.874	1	215
GCF_001995825.2|NZ_CP065151.1|NZ_CP065151.1_1269	clust_rep_seq	13021	270	Aristaios__Aristaios	4.7e-45	154.0	0.611	0.993	1	268
GCF_001996365.2|NZ_CP043421.1|NZ_CP043421.1_1335	clust_rep_seq	13034	221	PD-T7-4__PD-T7-4	3.4999999999999997e-68	228.7	0.986	0.973	1	215
GCF_002021755.1|NZ_CP019959.1|NZ_CP019959.1_2806	clust_rep_seq	13062	278	FS_HEPN_TM__TM	0.00011	21.4	0.632	0.525	121	266
